power,memory Used,u_gpu,u_memory
68.06,80.0,100.0,6.0
20.13,6.0,0.0,0.0
20.22,6.0,0.0,0.0
20.22,6.0,0.0,0.0
20.03,6.0,0.0,0.0
20.12,19.0,0.0,0.0
66.44,2279.0,48.0,3.0
110.19,2279.0,86.0,5.0
121.7,2279.0,99.0,41.0
98.24,81.0,100.0,43.0
68.06,80.0,100.0,6.0
20.13,6.0,0.0,0.0
20.22,6.0,0.0,0.0
20.22,6.0,0.0,0.0
20.12,6.0,0.0,0.0
58.29,2279.0,0.0,0.0
67.87,2279.0,86.0,5.0
120.39,2279.0,99.0,41.0
122.08,2279.0,100.0,43.0
73.52,81.0,99.0,39.0
20.03,6.0,0.0,0.0
20.12,6.0,0.0,0.0
20.03,6.0,0.0,0.0
20.22,6.0,0.0,0.0
20.12,6.0,0.0,0.0
58.29,2279.0,0.0,0.0
67.87,2279.0,86.0,5.0
120.39,2279.0,99.0,41.0
122.08,2279.0,100.0,43.0
73.52,81.0,99.0,39.0
20.03,6.0,0.0,0.0
20.12,6.0,0.0,0.0
20.03,6.0,0.0,0.0
20.22,6.0,0.0,0.0
20.12,6.0,0.0,0.0
58.29,2279.0,0.0,0.0
67.87,2279.0,86.0,5.0
120.39,2279.0,99.0,41.0
122.08,2279.0,100.0,43.0
73.52,81.0,99.0,39.0
20.03,6.0,0.0,0.0
20.22,6.0,0.0,0.0
20.22,6.0,0.0,0.0
20.03,6.0,0.0,0.0
20.12,19.0,0.0,0.0
66.44,2279.0,48.0,3.0
110.19,2279.0,86.0,5.0
121.7,2279.0,99.0,41.0
98.24,81.0,100.0,43.0
68.06,80.0,100.0,6.0
20.13,6.0,0.0,0.0
20.22,6.0,0.0,0.0
20.22,6.0,0.0,0.0
20.03,6.0,0.0,0.0
20.12,19.0,0.0,0.0
66.44,2279.0,48.0,3.0
110.19,2279.0,86.0,5.0
121.7,2279.0,99.0,41.0
98.24,81.0,100.0,43.0
68.06,80.0,100.0,6.0
20.13,6.0,0.0,0.0
20.22,6.0,0.0,0.0
20.22,6.0,0.0,0.0
20.03,6.0,0.0,0.0
20.12,19.0,0.0,0.0
66.44,2279.0,48.0,3.0
110.19,2279.0,86.0,5.0
121.7,2279.0,99.0,41.0
98.24,81.0,100.0,43.0
20.03,6.0,0.0,0.0
20.12,6.0,0.0,0.0
20.03,6.0,0.0,0.0
20.22,6.0,0.0,0.0
20.12,6.0,0.0,0.0
58.29,2279.0,0.0,0.0
67.87,2279.0,86.0,5.0
120.39,2279.0,99.0,41.0
122.08,2279.0,100.0,43.0
73.52,81.0,99.0,39.0
20.03,6.0,0.0,0.0
20.12,6.0,0.0,0.0
20.03,6.0,0.0,0.0
20.22,6.0,0.0,0.0
20.12,6.0,0.0,0.0
58.29,2279.0,0.0,0.0
67.87,2279.0,86.0,5.0
120.39,2279.0,99.0,41.0
122.08,2279.0,100.0,43.0
73.52,81.0,99.0,39.0
20.03,6.0,0.0,0.0
20.12,6.0,0.0,0.0
