power,memory Used,u_gpu,u_memory
22.16,17.0,0.0,0.0
60.4,81.0,9.0,3.0
20.13,6.0,0.0,0.0
53.61,81.0,9.0,3.0
61.07,81.0,1.0,0.0
22.16,17.0,0.0,0.0
60.4,81.0,9.0,3.0
20.13,6.0,0.0,0.0
53.61,81.0,9.0,3.0
61.07,81.0,1.0,0.0
22.16,17.0,0.0,0.0
60.4,81.0,9.0,3.0
20.13,6.0,0.0,0.0
53.61,81.0,9.0,3.0
61.07,81.0,1.0,0.0
22.16,17.0,0.0,0.0
60.4,81.0,9.0,3.0
20.13,6.0,0.0,0.0
53.61,81.0,9.0,3.0
61.07,81.0,1.0,0.0
22.16,17.0,0.0,0.0
60.4,81.0,9.0,3.0
20.13,6.0,0.0,0.0
53.61,81.0,9.0,3.0
61.07,81.0,1.0,0.0
22.16,17.0,0.0,0.0
60.4,81.0,9.0,3.0
20.13,6.0,0.0,0.0
53.61,81.0,9.0,3.0
61.07,81.0,1.0,0.0
22.16,17.0,0.0,0.0
60.4,81.0,9.0,3.0
20.13,6.0,0.0,0.0
53.61,81.0,9.0,3.0
61.07,81.0,1.0,0.0
22.16,17.0,0.0,0.0
60.4,81.0,9.0,3.0
20.13,6.0,0.0,0.0
53.61,81.0,9.0,3.0
61.07,81.0,1.0,0.0
22.16,17.0,0.0,0.0
60.4,81.0,9.0,3.0
20.13,6.0,0.0,0.0
53.61,81.0,9.0,3.0
61.07,81.0,1.0,0.0
22.16,17.0,0.0,0.0
60.4,81.0,9.0,3.0
20.13,6.0,0.0,0.0
53.61,81.0,9.0,3.0
61.07,81.0,1.0,0.0
22.16,17.0,0.0,0.0
60.4,81.0,9.0,3.0
20.13,6.0,0.0,0.0
53.61,81.0,9.0,3.0
61.07,81.0,1.0,0.0
