power,memory Used,u_gpu,u_memory
103.78,161.0,95.0,36.0
105.23,161.0,95.0,36.0
98.74,242.0,94.0,35.0
96.71,242.0,95.0,36.0
100.66,242.0,95.0,36.0
105.6,161.0,95.0,36.0
103.4,161.0,95.0,36.0
97.48,242.0,95.0,36.0
97.57,242.0,95.0,36.0
102.05,242.0,95.0,36.0
80.64,6.0,95.0,36.0
21.48,17.0,0.0,0.0
82.65,242.0,0.0,0.0
102.18,161.0,83.0,30.0
106.18,161.0,95.0,36.0
100.92,161.0,95.0,36.0
95.19,242.0,95.0,36.0
97.68,242.0,95.0,36.0
97.96,161.0,95.0,36.0
103.78,161.0,95.0,36.0
105.23,161.0,95.0,36.0
101.88,242.0,94.0,35.0
96.25,242.0,95.0,36.0
98.06,161.0,95.0,36.0
102.95,161.0,95.0,36.0
106.37,161.0,95.0,36.0
100.72,242.0,95.0,36.0
95.46,242.0,95.0,36.0
99.79,161.0,95.0,36.0
19.84,6.0,0.0,0.0
26.12,19.0,0.0,0.0
93.94,242.0,83.0,30.0
99.89,161.0,95.0,36.0
105.02,161.0,95.0,36.0
103.81,242.0,95.0,36.0
95.96,242.0,95.0,36.0
99.5,242.0,95.0,36.0
105.79,161.0,95.0,36.0
102.46,161.0,95.0,36.0
95.09,242.0,95.0,36.0
101.88,242.0,94.0,35.0
96.25,242.0,95.0,36.0
98.06,161.0,95.0,36.0
102.95,161.0,95.0,36.0
106.37,161.0,95.0,36.0
100.72,242.0,95.0,36.0
95.46,242.0,95.0,36.0
99.79,161.0,95.0,36.0
19.84,6.0,0.0,0.0
26.12,19.0,0.0,0.0
93.94,242.0,83.0,30.0
99.89,161.0,95.0,36.0
105.02,161.0,95.0,36.0
103.81,242.0,95.0,36.0
95.96,242.0,95.0,36.0
