power,memory Used,u_gpu,u_memory
77.91,431.0,99.0,71.0
77.91,431.0,99.0,71.0
76.66,431.0,99.0,71.0
40.99,263.0,99.0,71.0
31.0,61.0,1.0,0.0
77.91,431.0,86.0,61.0
76.42,431.0,99.0,71.0
76.93,431.0,99.0,71.0
77.67,431.0,99.0,71.0
76.66,431.0,99.0,71.0
77.67,431.0,99.0,71.0
76.66,431.0,99.0,71.0
77.18,431.0,99.0,71.0
77.67,431.0,99.0,71.0
76.66,431.0,99.0,71.0
76.69,431.0,99.0,71.0
77.88,431.0,99.0,71.0
75.44,431.0,99.0,71.0
77.18,431.0,99.0,71.0
77.91,431.0,99.0,71.0
76.4,431.0,99.0,71.0
75.97,431.0,99.0,71.0
78.16,431.0,99.0,71.0
77.39,431.0,99.0,71.0
76.7,431.0,99.0,71.0
77.91,431.0,99.0,71.0
77.63,431.0,99.0,71.0
78.16,431.0,99.0,71.0
76.66,431.0,99.0,71.0
76.94,431.0,99.0,71.0
77.67,431.0,99.0,71.0
77.88,431.0,99.0,71.0
75.44,431.0,99.0,71.0
77.91,431.0,99.0,71.0
77.91,431.0,99.0,71.0
76.66,431.0,99.0,71.0
40.99,263.0,99.0,71.0
31.0,61.0,1.0,0.0
77.91,431.0,86.0,61.0
76.42,431.0,99.0,71.0
76.93,431.0,99.0,71.0
77.67,431.0,99.0,71.0
76.66,431.0,99.0,71.0
77.67,431.0,99.0,71.0
76.66,431.0,99.0,71.0
77.18,431.0,99.0,71.0
77.67,431.0,99.0,71.0
76.66,431.0,99.0,71.0
76.69,431.0,99.0,71.0
77.88,431.0,99.0,71.0
75.44,431.0,99.0,71.0
77.18,431.0,99.0,71.0
77.91,431.0,99.0,71.0
76.4,431.0,99.0,71.0
75.97,431.0,99.0,71.0
